experiment,run_id,mode,mode_label,latency_ms,drop_rate,offline_rate,task_id,scenario_id,device,command,reason,priority,created_at,first_dispatch_at,completed_at,failed_at,status,attempts,queue_wait_ms,response_ms
latency_response,6,fault_tolerant,容错 Agent,0,0.05,0.02,24,alarm_05,alarm,off,occupancy-confirmed,2,191.0,191.0,191.05,,success,1,0.0,50.0
latency_response,6,fault_tolerant,容错 Agent,0,0.05,0.02,25,,light,off,ambient-bright,3,210.0,210.0,210.05,,success,1,0.0,50.0
latency_response,6,fault_tolerant,容错 Agent,0,0.05,0.02,26,alarm_06,light,on,door-open-dark,2,228.0,229.0,229.05,,success,1,1000.0,1050.0
latency_response,6,fault_tolerant,容错 Agent,0,0.05,0.02,27,alarm_06,alarm,on,night-door-anomaly,1,228.0,228.0,228.05,,success,1,0.0,50.0
latency_response,6,fault_tolerant,容错 Agent,0,0.05,0.02,28,alarm_06,alarm,off,occupancy-confirmed,2,233.0,233.0,233.05,,success,1,0.0,50.0
latency_response,6,fault_tolerant,容错 Agent,0,0.05,0.02,29,,ac,on,hot-with-motion,3,234.0,234.0,234.05,,success,1,0.0,50.0
latency_response,6,fault_tolerant,容错 Agent,0,0.05,0.02,30,,light,off,ambient-bright,3,243.0,243.0,245.05,,success,2,0.0,2050.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,1,,light,on,door-open-dark,2,7.0,7.0,7.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,2,alarm_01,alarm,on,night-door-anomaly,1,18.0,18.0,18.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,3,alarm_01,alarm,off,occupancy-confirmed,2,23.0,23.0,23.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,4,,ac,off,no-motion-timeout,2,46.0,46.0,46.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,5,alarm_02,alarm,on,night-door-anomaly,1,60.0,60.0,60.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,6,alarm_02,alarm,off,occupancy-confirmed,2,69.0,69.0,69.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,7,,light,off,ambient-bright,3,73.0,73.0,73.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,8,alarm_03,light,on,door-open-dark,2,102.0,103.0,105.05,,success,2,1000.0,3050.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,9,alarm_03,alarm,on,night-door-anomaly,1,102.0,102.0,102.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,10,alarm_03,alarm,off,occupancy-confirmed,2,107.0,107.0,107.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,11,,light,off,ambient-bright,3,115.0,115.0,115.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,12,alarm_03,light,on,door-open-dark,2,123.0,123.0,123.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,13,,ac,on,hot-with-motion,3,127.0,127.0,127.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,14,,light,off,ambient-bright,3,127.0,128.0,128.05,,success,1,1000.0,1050.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,15,,ac,off,no-motion-timeout,2,142.0,142.0,142.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,16,alarm_04,light,on,door-open-dark,2,144.0,145.0,145.05,,success,1,1000.0,1050.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,17,alarm_04,alarm,on,night-door-anomaly,1,144.0,144.0,144.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,18,,ac,on,hot-with-motion,3,149.0,150.0,150.05,,success,1,1000.0,1050.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,19,alarm_04,alarm,off,occupancy-confirmed,2,149.0,149.0,149.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,20,,ac,off,no-motion-timeout,2,172.0,172.0,172.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,21,alarm_04,alarm,on,night-door-anomaly,0,181.0,181.0,183.05,,success,2,0.0,2050.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,22,alarm_04,alarm,off,occupancy-confirmed,2,185.0,185.0,185.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,23,alarm_05,alarm,on,night-door-anomaly,1,186.0,186.0,186.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,24,alarm_05,alarm,off,occupancy-confirmed,2,191.0,191.0,191.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,25,,light,off,ambient-bright,3,210.0,210.0,210.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,26,alarm_06,light,on,door-open-dark,2,228.0,229.0,229.05,,success,1,1000.0,1050.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,27,alarm_06,alarm,on,night-door-anomaly,1,228.0,228.0,228.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,28,,ac,on,hot-with-motion,3,233.0,234.0,238.05,,success,3,1000.0,5050.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,29,alarm_06,alarm,off,occupancy-confirmed,2,233.0,233.0,233.05,,success,1,0.0,50.0
latency_response,7,fault_tolerant,容错 Agent,0,0.05,0.02,30,,light,off,ambient-bright,3,243.0,243.0,243.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,1,,light,on,door-open-dark,2,7.0,7.0,7.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,2,alarm_01,alarm,on,night-door-anomaly,1,18.0,18.0,18.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,3,alarm_01,alarm,off,occupancy-confirmed,2,23.0,23.0,23.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,4,,ac,off,no-motion-timeout,2,46.0,46.0,46.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,5,alarm_02,alarm,on,night-door-anomaly,1,60.0,60.0,60.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,6,alarm_02,alarm,off,occupancy-confirmed,2,69.0,69.0,69.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,7,,light,off,ambient-bright,3,73.0,73.0,73.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,8,alarm_03,light,on,door-open-dark,2,102.0,103.0,103.05,,success,1,1000.0,1050.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,9,alarm_03,alarm,on,night-door-anomaly,1,102.0,102.0,102.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,10,alarm_03,alarm,off,occupancy-confirmed,2,107.0,107.0,107.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,11,,light,off,ambient-bright,3,115.0,115.0,115.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,12,alarm_03,light,on,door-open-dark,2,123.0,123.0,123.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,13,,ac,on,hot-with-motion,3,127.0,127.0,127.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,14,,light,off,ambient-bright,3,127.0,128.0,128.05,,success,1,1000.0,1050.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,15,,ac,off,no-motion-timeout,2,142.0,142.0,142.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,16,alarm_04,light,on,door-open-dark,2,144.0,145.0,145.05,,success,1,1000.0,1050.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,17,alarm_04,alarm,on,night-door-anomaly,1,144.0,144.0,144.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,18,,ac,on,hot-with-motion,3,149.0,150.0,150.05,,success,1,1000.0,1050.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,19,alarm_04,alarm,off,occupancy-confirmed,2,149.0,149.0,149.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,20,,ac,off,no-motion-timeout,2,172.0,172.0,172.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,21,alarm_04,alarm,on,night-door-anomaly,1,181.0,181.0,181.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,22,alarm_04,alarm,off,occupancy-confirmed,2,185.0,185.0,185.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,23,alarm_05,alarm,on,night-door-anomaly,1,186.0,186.0,186.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,24,alarm_05,alarm,off,occupancy-confirmed,2,191.0,191.0,193.05,,success,2,0.0,2050.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,25,,light,off,ambient-bright,3,210.0,210.0,210.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,26,alarm_06,light,on,door-open-dark,2,228.0,229.0,229.05,,success,1,1000.0,1050.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,27,alarm_06,alarm,on,night-door-anomaly,1,228.0,228.0,228.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,28,,ac,on,hot-with-motion,3,233.0,234.0,234.05,,success,1,1000.0,1050.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,29,alarm_06,alarm,off,occupancy-confirmed,2,233.0,233.0,233.05,,success,1,0.0,50.0
latency_response,8,fault_tolerant,容错 Agent,0,0.05,0.02,30,,light,off,ambient-bright,3,243.0,243.0,243.05,,success,1,0.0,50.0
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,1,,light,on,door-open-dark,2,7.0993,8.0,8.1819,,success,1,900.68,1082.56
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,2,alarm_01,alarm,on,night-door-anomaly,1,18.0806,19.0,19.1508,,success,1,919.44,1070.22
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,3,alarm_01,alarm,off,occupancy-confirmed,2,23.0937,24.0,24.2264,,success,1,906.3,1132.69
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,4,,ac,off,no-motion-timeout,2,46.0459,47.0,47.1353,,success,1,954.07,1089.42
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,5,alarm_02,alarm,on,night-door-anomaly,1,60.038,61.0,61.146,,success,1,961.95,1107.96
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,6,alarm_02,alarm,off,occupancy-confirmed,2,69.001,70.0,70.1354,,success,1,998.97,1134.34
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,7,,light,off,ambient-bright,3,73.0505,74.0,74.1179,,success,1,949.5,1067.38
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,8,alarm_03,light,on,door-open-dark,2,102.0833,104.0,104.2092,,success,1,1916.7,2125.86
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,9,alarm_03,alarm,on,night-door-anomaly,1,102.0833,103.0,103.1566,,success,1,916.7,1073.27
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,10,alarm_03,alarm,off,occupancy-confirmed,2,107.0908,108.0,108.1165,,success,1,909.15,1025.66
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,11,,light,off,ambient-bright,3,115.0027,116.0,116.0964,,success,1,997.32,1093.68
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,12,alarm_03,light,on,door-open-dark,2,123.0834,124.0,124.1282,,success,1,916.64,1044.89
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,13,,light,off,ambient-bright,3,127.0201,128.0,128.1486,,success,1,979.9,1128.51
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,14,,ac,on,hot-with-motion,3,127.077,129.0,129.0958,,success,1,1923.05,2018.85
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,15,,ac,off,no-motion-timeout,2,142.0622,143.0,143.1081,,success,1,937.78,1045.88
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,16,alarm_04,light,on,door-open-dark,2,144.0958,146.0,146.09,,success,1,1904.18,1994.17
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,17,alarm_04,alarm,on,night-door-anomaly,1,144.0958,145.0,145.145,,success,1,904.18,1049.19
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,18,,ac,on,hot-with-motion,3,150.0583,152.0,152.1595,,success,1,1941.75,2101.29
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,19,alarm_04,alarm,off,occupancy-confirmed,2,150.0583,151.0,151.0947,,success,1,941.75,1036.46
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,20,,ac,off,no-motion-timeout,2,172.0803,173.0,173.2012,,success,1,919.71,1120.86
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,21,alarm_04,alarm,on,night-door-anomaly,1,185.0081,186.0,186.1564,,success,1,991.89,1148.33
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,22,alarm_05,alarm,off,occupancy-confirmed,2,191.0337,192.0,195.0934,,success,2,966.31,4059.72
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,23,,light,off,ambient-bright,3,210.0312,211.0,211.1818,,success,1,968.78,1150.53
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,24,alarm_06,light,on,door-open-dark,2,228.0447,230.0,230.1311,,success,1,1955.33,2086.41
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,25,alarm_06,alarm,on,night-door-anomaly,1,228.0447,229.0,229.123,,success,1,955.33,1078.29
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,26,,ac,on,hot-with-motion,3,233.0893,235.0,235.1428,,success,1,1910.73,2053.48
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,27,alarm_06,alarm,off,occupancy-confirmed,2,233.0893,234.0,234.2053,,success,1,910.73,1115.99
latency_response,9,fault_tolerant,容错 Agent,100,0.05,0.02,28,,light,off,ambient-bright,3,243.0743,244.0,247.1529,,success,2,925.72,4078.57
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,1,,light,on,door-open-dark,2,7.0768,8.0,8.1493,,success,1,923.19,1072.52
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,2,alarm_01,alarm,on,night-door-anomaly,1,18.072,19.0,19.1151,,success,1,928.01,1043.11
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,3,alarm_01,alarm,off,occupancy-confirmed,2,23.0779,24.0,24.2123,,success,1,922.08,1134.34
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,4,,ac,off,no-motion-timeout,2,46.0598,47.0,47.2211,,success,1,940.19,1161.32
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,5,alarm_02,alarm,on,night-door-anomaly,1,60.0826,61.0,61.1247,,success,1,917.35,1042.0
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,6,alarm_02,alarm,off,occupancy-confirmed,2,69.0942,70.0,70.1218,,success,1,905.79,1027.55
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,7,,light,off,ambient-bright,3,73.0211,74.0,74.1626,,success,1,978.88,1141.43
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,8,alarm_03,light,on,door-open-dark,2,102.057,104.0,104.1421,,success,1,1943.03,2085.12
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,9,alarm_03,alarm,on,night-door-anomaly,1,102.0826,103.0,103.1327,,success,1,917.41,1050.14
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,10,alarm_03,alarm,off,occupancy-confirmed,2,107.0989,108.0,108.1338,,success,1,901.13,1034.97
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,11,,light,off,ambient-bright,3,115.0194,116.0,116.1201,,success,1,980.63,1100.71
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,12,alarm_03,light,on,door-open-dark,2,123.09,124.0,124.1509,,success,1,909.95,1060.83
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,13,alarm_03,alarm,on,night-door-anomaly,1,127.0084,128.0,128.1369,,success,1,991.63,1128.57
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,14,,light,off,ambient-bright,3,127.0467,129.0,129.1606,,success,1,1953.29,2113.9
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,15,alarm_04,light,on,door-open-dark,2,144.0378,145.0,145.1695,,success,1,962.22,1131.74
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,16,alarm_04,alarm,off,occupancy-confirmed,2,149.0997,150.0,150.1084,,success,1,900.34,1008.72
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,17,,ac,on,hot-with-motion,3,150.0717,151.0,151.1402,,success,1,928.28,1068.43
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,18,,ac,off,no-motion-timeout,2,172.0867,173.0,173.0863,,success,1,913.33,999.6
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,19,alarm_04,alarm,on,night-door-anomaly,1,181.0867,182.0,182.1175,,success,1,913.26,1030.8
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,20,alarm_04,alarm,off,occupancy-confirmed,2,185.0221,186.0,186.2079,,success,1,977.92,1185.86
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,21,alarm_05,alarm,on,night-door-anomaly,1,187.0,187.0,187.1249,,success,1,0.0,124.92
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,22,alarm_05,alarm,off,occupancy-confirmed,2,191.0543,192.0,192.1401,,success,1,945.74,1085.86
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,23,,light,off,ambient-bright,3,210.0051,211.0,211.114,,success,1,994.94,1108.91
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,24,alarm_06,light,on,door-open-dark,2,228.0806,230.0,230.1371,,success,1,1919.36,2056.45
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,25,alarm_06,alarm,on,night-door-anomaly,1,228.0806,229.0,229.2291,,success,1,919.36,1148.45
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,26,alarm_06,alarm,off,occupancy-confirmed,2,233.0382,234.0,234.117,,success,1,961.78,1078.8
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,27,,ac,on,hot-with-motion,3,233.0402,235.0,235.1574,,success,1,1959.76,2117.19
latency_response,10,fault_tolerant,容错 Agent,100,0.05,0.02,28,,light,off,ambient-bright,3,243.0518,244.0,244.1182,,success,1,948.19,1066.38
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,1,,light,on,door-open-dark,2,7.0921,8.0,8.1429,,success,1,907.92,1050.86
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,2,alarm_01,alarm,on,night-door-anomaly,1,18.0281,19.0,19.1083,,success,1,971.95,1080.24
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,3,alarm_01,alarm,off,occupancy-confirmed,2,23.0718,24.0,24.1392,,success,1,928.17,1067.38
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,4,,ac,off,no-motion-timeout,2,46.0928,47.0,47.1672,,success,1,907.18,1074.34
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,5,alarm_02,alarm,on,night-door-anomaly,1,60.0662,61.0,61.1429,,success,1,933.79,1076.65
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,6,alarm_02,alarm,off,occupancy-confirmed,2,69.0439,70.0,73.1461,,success,2,956.14,4102.21
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,7,,light,off,ambient-bright,3,73.0413,74.0,74.0984,,success,1,958.7,1057.11
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,8,alarm_03,light,on,door-open-dark,2,102.0648,104.0,104.1186,,success,1,1935.21,2053.77
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,9,alarm_03,alarm,on,night-door-anomaly,1,102.0648,103.0,103.1265,,success,1,935.21,1061.75
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,10,alarm_03,alarm,off,occupancy-confirmed,2,107.046,108.0,108.2294,,success,1,954.02,1183.38
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,11,,light,off,ambient-bright,3,115.0286,116.0,116.0658,,success,1,971.42,1037.17
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,12,alarm_03,light,on,door-open-dark,2,123.0758,125.0,125.1652,,success,1,1924.17,2089.39
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,13,alarm_03,alarm,on,night-door-anomaly,1,123.0758,124.0,124.1513,,success,1,924.17,1075.49
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,14,,light,off,ambient-bright,3,127.0547,128.0,128.0914,,success,1,945.26,1036.62
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,15,alarm_04,light,on,door-open-dark,2,144.086,145.0,145.0833,,success,1,913.98,997.32
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,16,,ac,on,hot-with-motion,3,149.0388,150.0,153.1816,,success,2,961.19,4142.76
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,17,alarm_04,alarm,off,occupancy-confirmed,2,150.0394,151.0,151.1365,,success,1,960.61,1097.12
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,18,,ac,off,no-motion-timeout,2,172.0261,173.0,176.1548,,success,2,973.86,4128.67
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,19,alarm_05,alarm,on,night-door-anomaly,0,186.0927,187.0,190.2242,,success,2,907.33,4131.55
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,20,alarm_05,alarm,off,occupancy-confirmed,2,191.0557,192.0,192.1648,,success,1,944.29,1109.08
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,21,,light,off,ambient-bright,3,210.0775,211.0,211.1855,,success,1,922.55,1108.04
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,22,alarm_06,light,on,door-open-dark,2,228.0521,230.0,230.199,,success,1,1947.92,2146.89
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,23,alarm_06,alarm,on,night-door-anomaly,1,228.0521,229.0,229.211,,success,1,947.92,1158.88
latency_response,11,fault_tolerant,容错 Agent,100,0.05,0.02,24,,ac,on,hot-with-motion,3,233.0991,235.0,235.2433,,success,1,1900.94,2144.26
