run_id,experiment,mode,latency_ms,drop_rate,offline_rate,scenario_id,start_at,end_at
181,ablation,priority_retry,350,0.2,0.1,alarm_02,60.0,65.0
181,ablation,priority_retry,350,0.2,0.1,alarm_03,102.0,107.0
181,ablation,priority_retry,350,0.2,0.1,alarm_04,144.0,149.0
181,ablation,priority_retry,350,0.2,0.1,alarm_05,186.0,191.0
181,ablation,priority_retry,350,0.2,0.1,alarm_06,228.0,233.0
182,ablation,priority_retry,350,0.2,0.1,alarm_01,18.0,23.0
182,ablation,priority_retry,350,0.2,0.1,alarm_02,60.0,65.0
182,ablation,priority_retry,350,0.2,0.1,alarm_03,102.0,107.0
182,ablation,priority_retry,350,0.2,0.1,alarm_04,144.0,149.0
182,ablation,priority_retry,350,0.2,0.1,alarm_05,186.0,191.0
182,ablation,priority_retry,350,0.2,0.1,alarm_06,228.0,233.0
183,ablation,priority_retry,350,0.2,0.1,alarm_01,18.0,23.0
183,ablation,priority_retry,350,0.2,0.1,alarm_02,60.0,65.0
183,ablation,priority_retry,350,0.2,0.1,alarm_03,102.0,107.0
183,ablation,priority_retry,350,0.2,0.1,alarm_04,144.0,149.0
183,ablation,priority_retry,350,0.2,0.1,alarm_05,186.0,191.0
183,ablation,priority_retry,350,0.2,0.1,alarm_06,228.0,233.0
184,ablation,priority_retry,350,0.2,0.1,alarm_01,18.0,23.0
184,ablation,priority_retry,350,0.2,0.1,alarm_02,60.0,65.0
184,ablation,priority_retry,350,0.2,0.1,alarm_03,102.0,107.0
184,ablation,priority_retry,350,0.2,0.1,alarm_04,144.0,149.0
184,ablation,priority_retry,350,0.2,0.1,alarm_05,186.0,191.0
184,ablation,priority_retry,350,0.2,0.1,alarm_06,228.0,233.0
185,ablation,priority_retry,350,0.2,0.1,alarm_01,18.0,23.0
185,ablation,priority_retry,350,0.2,0.1,alarm_02,60.0,65.0
185,ablation,priority_retry,350,0.2,0.1,alarm_03,102.0,107.0
185,ablation,priority_retry,350,0.2,0.1,alarm_04,144.0,149.0
185,ablation,priority_retry,350,0.2,0.1,alarm_05,186.0,191.0
185,ablation,priority_retry,350,0.2,0.1,alarm_06,228.0,233.0
186,ablation,priority_retry,350,0.2,0.1,alarm_01,18.0,23.0
186,ablation,priority_retry,350,0.2,0.1,alarm_02,60.0,65.0
186,ablation,priority_retry,350,0.2,0.1,alarm_03,102.0,107.0
186,ablation,priority_retry,350,0.2,0.1,alarm_04,144.0,149.0
186,ablation,priority_retry,350,0.2,0.1,alarm_05,186.0,191.0
186,ablation,priority_retry,350,0.2,0.1,alarm_06,228.0,233.0
187,ablation,priority_retry,350,0.2,0.1,alarm_01,18.0,23.0
187,ablation,priority_retry,350,0.2,0.1,alarm_02,60.0,65.0
187,ablation,priority_retry,350,0.2,0.1,alarm_03,102.0,107.0
187,ablation,priority_retry,350,0.2,0.1,alarm_04,144.0,149.0
187,ablation,priority_retry,350,0.2,0.1,alarm_05,186.0,191.0
187,ablation,priority_retry,350,0.2,0.1,alarm_06,228.0,233.0
188,ablation,priority_retry,350,0.2,0.1,alarm_01,18.0,23.0
188,ablation,priority_retry,350,0.2,0.1,alarm_02,60.0,65.0
188,ablation,priority_retry,350,0.2,0.1,alarm_03,102.0,107.0
188,ablation,priority_retry,350,0.2,0.1,alarm_04,144.0,149.0
188,ablation,priority_retry,350,0.2,0.1,alarm_05,186.0,191.0
188,ablation,priority_retry,350,0.2,0.1,alarm_06,228.0,233.0
189,ablation,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
189,ablation,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
189,ablation,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
189,ablation,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
189,ablation,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
189,ablation,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
190,ablation,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
190,ablation,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
190,ablation,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
190,ablation,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
190,ablation,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
190,ablation,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
191,ablation,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
191,ablation,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
191,ablation,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
191,ablation,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
191,ablation,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
191,ablation,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
192,ablation,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
192,ablation,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
192,ablation,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
192,ablation,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
192,ablation,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
192,ablation,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
193,ablation,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
193,ablation,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
193,ablation,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
193,ablation,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
193,ablation,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
193,ablation,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
194,ablation,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
194,ablation,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
194,ablation,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
194,ablation,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
194,ablation,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
194,ablation,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
195,ablation,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
195,ablation,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
195,ablation,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
195,ablation,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
195,ablation,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
195,ablation,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
196,ablation,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
196,ablation,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
196,ablation,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
196,ablation,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
196,ablation,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
196,ablation,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
197,ablation,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
197,ablation,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
197,ablation,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
197,ablation,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
197,ablation,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
197,ablation,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
198,ablation,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
198,ablation,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
198,ablation,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
198,ablation,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
198,ablation,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
198,ablation,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
